isotope,distance_cm,counts_free,mean_cps_free_model,counts_Al,mean_cps_Al_model,counts_Cu,mean_cps_Cu_model,counts_Pb,mean_cps_Pb_model
Cd109,20.0,629,21.858300163473558,640,21.92490014476995,579,21.491301096692403,668,21.06451935549752
Cd109,20.0,665,21.812952916392632,669,21.930640971917764,635,21.588221353475173,630,21.04812115707336
Cd109,20.0,689,21.887545451989165,665,21.772911975013802,626,21.55221905886282,635,21.000954829432597
Cd109,20.0,641,21.9523050286618,633,21.808769394301844,641,21.578531401862406,633,21.01334703130029
Cd109,20.0,680,21.856585511134412,666,21.869215384992312,654,21.555466793016393,622,21.031218585495388
Cd109,20.0,676,21.880567989896015,681,21.792572001889276,677,21.609371610663878,650,21.032303247255758
Cd109,20.0,677,21.881256176495942,662,21.864716500409365,692,21.6380108783,609,21.04932930763347
Cd109,20.0,692,21.89160667293718,683,21.749108523510337,637,21.472715037828365,607,21.02361339208074
Cd109,20.0,656,21.831357632812235,719,21.854204495430707,638,21.456699673500758,643,21.04837468926036
Cd109,20.0,655,21.957905710091005,640,21.798255337494524,649,21.55049019588818,612,20.993920226640494
Cd109,20.0,630,21.88709576443272,674,21.721543249098552,664,21.539200428723323,643,21.041262774060613
Cd109,20.0,640,21.86444698561376,650,21.74350595841824,635,21.523685641009646,654,21.06462807428175
Cd109,20.0,644,21.85393691104805,666,21.77328593920959,638,21.57758233987954,638,20.981472547075118
Cd109,20.0,625,21.799330674569383,661,21.885576353648993,628,21.59082412489805,628,20.984401064332534
Cd109,20.0,695,21.840314846997764,642,21.83312679043071,650,21.521109325682637,671,20.984851844402986
Cd109,20.0,636,21.842789083282387,662,21.780915179765827,667,21.57724251049159,640,21.032506064526
Cd109,20.0,658,21.802720508020514,660,21.766730659310973,660,21.629264937293666,640,20.991522038403435
Cd109,20.0,651,21.87257900381169,675,21.76564275028622,651,21.55487140418214,648,21.047484357475554
Cd109,20.0,640,21.90239288980581,641,21.834728500647504,627,21.599828909102722,620,21.01591299514265
Cd109,20.0,619,21.91856918587151,675,21.804732026100996,658,21.565354844391962,614,20.983494650953375
Cd109,20.0,639,21.844750068735994,629,21.799632677952825,689,21.549532960909627,612,21.083819014982428
Cd109,20.0,641,21.77119656920621,639,21.842661339754567,638,21.528498564227814,616,21.08298463659823
Cd109,20.0,658,21.82472682788088,644,21.735857825445986,654,21.57835061134054,648,21.05103983645085
Cd109,20.0,655,21.98456886761385,647,21.802137499707623,683,21.553444952283897,627,21.035955062057216
Cd109,20.0,668,21.813860535321844,640,21.896206777739838,641,21.595058978624508,631,20.99224477408449
Cd109,20.0,648,21.86512271742521,646,21.89617582939938,628,21.529718925975864,579,20.953296253472992
Cd109,20.0,663,21.996388569360718,672,21.741308293712624,692,21.460632390958754,601,21.022070819711764
Cd109,20.0,656,21.90085396459339,658,21.89097765045497,662,21.549477159838993,629,21.0038473833489
Cd109,20.0,614,21.772575750210233,662,21.82853772738203,655,21.640169322475845,666,21.015508874764915
Cd109,20.0,673,21.929549437512698,644,21.854913709096216,633,21.57464755974453,601,21.02403481880471
Cd109,20.0,575,21.93853569290677,607,21.823922395028955,646,21.603036086612573,608,21.028763994540164
Cd109,20.0,664,21.91038589733232,617,21.828126464142972,629,21.612917687761158,599,21.060391801312477
Cd109,20.0,656,21.81548402840241,652,21.76902236585832,601,21.552613301773285,640,21.02015365418859
Cd109,20.0,634,21.934338165364853,678,21.93027780987059,666,21.603020622199352,663,20.995527172478944
Cd109,20.0,672,21.825344273093435,649,21.697063253136164,653,21.67159799762755,625,21.047878030765844
Cd109,20.0,652,21.911250377632626,619,21.86163803449913,654,21.50955887942721,604,21.0013369220386
Cd109,20.0,682,21.91773711082583,659,21.818363504652286,645,21.610534140418693,626,21.003906769471083
Cd109,20.0,644,21.85921414178862,654,21.665450133048545,648,21.5992943485246,640,21.058926939520894
Cd109,20.0,647,21.866804521265664,683,21.74410826604471,685,21.54421483596992,617,21.000404527975665
Cd109,20.0,629,21.915245661787797,711,21.791738658406885,669,21.56231874887144,661,20.980660027737905
Cd109,20.0,664,21.87670880054823,650,21.858328402148015,624,21.62291823525843,614,20.97648879933955
Cd109,20.0,621,21.826331903730104,685,21.845461229952377,630,21.593187283663926,608,21.017566109825204
Cd109,20.0,684,21.899527872956146,647,21.84902906329876,676,21.581458930759673,633,21.047903670852012
Cd109,20.0,650,21.861860577559362,639,21.851077742875898,662,21.560764350265696,613,20.995948058578268
Cd109,20.0,643,21.876125181115295,643,21.79682248684341,626,21.629308457338645,598,21.030110066248287
Cd109,20.0,657,21.80578572172753,599,21.82071862615016,660,21.660664482866952,640,21.01176370214815
Cd109,20.0,646,21.95395360635472,687,21.78951125798512,662,21.613566100225547,604,20.99063247405563
Cd109,20.0,641,21.881538090347707,647,21.741202573736327,631,21.538445413317916,599,21.019271046588827
Cd109,20.0,633,21.872827786237885,646,21.7614292336958,613,21.641643703554887,637,21.029993006222895
Cd109,20.0,655,21.80911616317858,653,21.812057194524918,664,21.508683497963244,587,21.022511767513592
Cd109,20.0,593,21.788298631905604,646,21.850996284768552,681,21.598445712557563,609,20.99198952623595
Cd109,20.0,655,21.839393916933332,655,21.849276708042034,613,21.56628493703673,612,21.015285371413015
Cd109,20.0,640,21.944572739788672,689,21.88199687739925,674,21.584041983587305,641,20.986009851249207
Cd109,20.0,650,21.884606608302512,661,21.765413135506,635,21.498636046836484,620,21.000438125164568
Cd109,20.0,688,21.91266430761302,652,21.72862006526259,655,21.471692566131356,622,21.051677629512028
Cd109,20.0,668,21.875367697685103,661,21.77626507251253,683,21.58586476513715,641,20.97496700950394
Cd109,20.0,669,21.789914631455325,627,21.755680949292454,635,21.585662243717927,586,21.0427054148505
Cd109,20.0,664,21.88931755443333,667,21.763287729176866,653,21.589160541281906,609,20.98425714639124
Cd109,20.0,642,21.94606422977849,618,21.841929606453416,608,21.560584819823205,668,21.005313079508404
Cd109,20.0,647,21.850692231111758,633,21.80492848178191,652,21.62324068796482,619,21.052312685064752
Cd109,20.0,637,21.91697229052063,640,21.80192187187306,641,21.559980391787143,623,20.994174769407344
Cd109,20.0,659,21.87595173870313,635,21.758114474417038,651,21.570249303493057,614,21.016124088678033
Cd109,20.0,636,21.91312436934767,657,21.81266586255315,621,21.56002897802261,608,21.004016718972736
Cd109,20.0,661,21.8303590718945,646,21.815484925051802,671,21.650287779962692,674,20.99610527822969
Cd109,20.0,642,21.97931173815406,665,21.715661437957902,659,21.514052592142612,630,21.0658193095795
Cd109,20.0,626,21.86874990983341,666,21.781365366956393,677,21.62776176890592,611,21.021725413353558
Cd109,20.0,658,21.831293174550975,597,21.76113823781487,655,21.58651213717007,660,21.033658631796026
Cd109,20.0,629,21.775689427498484,639,21.840431098104165,670,21.504592116279422,629,21.024282340675402
Cd109,20.0,651,21.748724977214838,677,21.78531458927319,650,21.63655395129808,661,21.036318138796418
Cd109,20.0,691,21.977354557153152,632,21.8473412391452,698,21.566710707500782,643,21.033629632984244
Cd109,20.0,653,21.931554369620887,672,21.724360514828675,634,21.56236612026954,670,21.08067841856673
Cd109,20.0,632,21.822848207063625,621,21.726608171471266,644,21.587974444021377,650,20.979979330110858
Cd109,20.0,693,21.809893721429415,646,21.845967213139176,648,21.656958547634364,694,21.0565287783673
Cd109,20.0,663,21.874313999379094,621,21.75811366471363,637,21.51468128502463,588,20.988842692363786
Cd109,20.0,624,21.92771785272022,674,21.775444071251602,635,21.526643973031074,661,21.00223858161146
Cd109,20.0,670,21.974699555560395,653,21.72408928077461,637,21.631959293043273,614,21.050817927864117
Cd109,20.0,650,21.90961845788513,604,21.683187202272016,638,21.475640458728442,615,21.060296678209074
Cd109,20.0,678,21.891227553739977,657,21.839324850424756,630,21.52901956017958,605,21.007748093829157
Cd109,20.0,638,21.93720166081697,601,21.783200489438773,640,21.596419529544477,625,21.021976081545017
Cd109,20.0,690,21.83270805815169,645,21.798698598363174,674,21.58061820471588,614,21.00258165349379
Cd109,20.0,701,21.90377992232016,635,21.79963118801874,621,21.52476493096631,658,20.983718640389448
Cd109,20.0,660,21.855117887921395,659,21.769439703509907,648,21.58019186581169,672,21.028671998488846
Cd109,20.0,640,21.94193298402768,685,21.848915189659078,642,21.576517198298163,624,21.047764813526538
Cd109,20.0,658,21.927613427334204,672,21.79614458739917,698,21.57996956959117,587,21.057333745728503
Cd109,20.0,629,21.900202969921526,663,21.931900837711698,670,21.575609342838455,572,21.03105067394101
Cd109,20.0,668,21.825406336545367,615,21.778127471829,660,21.56095223830717,646,21.086582313991098
Cd109,20.0,681,21.810151276162976,700,21.777217525578955,669,21.572278828368507,613,21.04562332325425
Cd109,20.0,669,21.8710999789166,689,21.83583995504428,669,21.64652133409571,595,21.03817873710827
Cd109,20.0,665,21.872902931486397,637,21.671691352342915,653,21.49408040930302,597,21.027599078907443
Cd109,20.0,665,21.867185911045162,671,21.779571628014196,666,21.552139460045208,669,21.039534027822224
Cd109,20.0,669,21.867132292319035,673,21.808970515648145,677,21.60574322427577,687,21.00898495001795
Cd109,20.0,686,21.797355405102465,642,21.775978057657646,637,21.544147544193226,663,20.986303626919234
Cd109,20.0,657,21.82165508150253,668,21.754707200585617,629,21.584000368058454,622,21.017166458892195
Cd109,20.0,687,21.835686712886133,666,21.744462115231904,599,21.482766249567767,630,21.024209219238212
Cd109,20.0,646,21.862314059713153,618,21.777226338029717,634,21.555513283337955,646,21.019093442393153
Cd109,20.0,633,21.830014616666563,634,21.778353689430592,642,21.5309726383902,635,21.034747204335474
Cd109,20.0,647,21.912610423894957,648,21.83596120510524,619,21.544368416761376,654,20.998961730582803
Cd109,20.0,654,21.88054131243573,617,21.846528676873554,653,21.5266167045713,635,20.993195010105897
Cd109,20.0,682,21.833869269338578,628,21.843705836910985,629,21.527407724228713,642,20.999584247972916
Cd109,20.0,675,21.800176839750115,661,21.866536351266646,667,21.47062761667002,649,21.03205442581657
Cd109,20.0,652,21.89699833490469,646,21.78704131586486,689,21.574935377768085,606,21.04005350826551
Cd109,20.0,687,21.890529444062082,696,21.86253740930589,597,21.56278289356035,620,21.045095977680784
Cd109,20.0,635,21.92503274073791,605,21.85803487458144,656,21.566037491308958,615,21.01622927575218
Cd109,20.0,650,21.865359724572105,643,21.785363106254426,627,21.581790333135256,608,20.999092967438635
Cd109,20.0,627,21.899446852749627,664,21.83337449913517,642,21.485535314387967,602,21.01502889909431
Cd109,20.0,664,21.791269364054454,724,21.765598120433086,676,21.642954539524847,645,21.044844975818
Cd109,20.0,716,21.92719851147988,644,21.79020322797079,703,21.50537599656288,626,21.05242205361035
Cd109,20.0,633,21.86693490285275,643,21.88305192699388,728,21.530099446606084,566,21.02970529296378
Cd109,20.0,656,21.82770427991226,641,21.794546925959907,654,21.587456276383094,635,21.00368367859096
Cd109,20.0,663,21.94971866410912,669,21.81711165166464,611,21.545057561155986,620,21.001665522220282
Cd109,20.0,657,21.76357697107839,646,21.77873727662797,647,21.547753737560143,651,21.06978239109402
Cd109,20.0,639,21.91875095478433,701,21.857385923762926,633,21.58164774590075,596,21.04845594181059
Cd109,20.0,654,21.829820433399103,593,21.840052314957333,650,21.53811852793288,606,21.029889067113114
Cd109,20.0,673,21.800340272869356,684,21.73486699864287,673,21.529155493009263,598,21.054889305472688
Cd109,20.0,699,21.865766256865975,695,21.81863365159723,634,21.56441590673342,648,21.047387904773387
Cd109,20.0,658,21.866306066381313,638,21.803335347922154,671,21.54586901721572,631,21.03607753142045
Cd109,20.0,716,21.863931021872222,657,21.71570563263993,646,21.53897607228772,625,21.050820857190423
Cd109,20.0,662,21.904520770794274,612,21.729624192014295,593,21.50095381488975,653,21.073051195762584
Cd109,20.0,664,21.810533678256405,664,21.770839975663378,687,21.64964600941029,671,21.02790297657302
Cd109,20.0,690,21.888333568842295,667,21.840891632765718,675,21.588314772217842,623,20.991435573993495
Cd109,20.0,616,21.843057697967108,635,21.799642846392278,668,21.58705686958409,631,21.07093033013358
Cd109,20.0,690,21.901059519225708,672,21.840461856670768,650,21.566119720410605,644,21.062667605844997
Cd109,20.0,694,21.868225088976434,624,21.817673313695973,659,21.5207881977434,662,21.021573428738492
Cd109,20.0,651,21.784277134919517,625,21.906969581119622,629,21.52620919175082,612,21.081023496610673
Cd109,20.0,636,21.875860994835058,618,21.857116360610906,636,21.57846357301118,612,21.02071441960132
Cd109,20.0,642,21.880006481218633,680,21.77718937345137,648,21.604675737394018,621,21.00797483777732
Cd109,20.0,652,21.94352700814736,681,21.778244545594738,669,21.532011127947822,621,20.99011924127879
Cd109,20.0,610,21.94310512285349,636,21.82502982200121,664,21.60157046930842,642,21.020572349701524
Cd109,20.0,627,21.89980168406422,643,21.784626142607884,657,21.547609000314544,586,20.973255534577742
Cd109,20.0,657,22.00277606331338,655,21.709443679246846,634,21.476874180967616,633,21.025353207755007
Cd109,20.0,680,21.912799310382677,645,21.735486950128603,662,21.540726620084204,622,21.039969854347387
Cd109,20.0,679,21.909652497331972,682,21.76039791464216,645,21.568414182839398,609,21.05623503023089
Cd109,20.0,619,21.816904189465163,643,21.787823235312192,660,21.59252631280877,634,21.00667014171332
Cd109,20.0,687,21.937674766453213,664,21.820050591422607,678,21.57441678447639,608,21.038934148110556
Cd109,20.0,642,21.955179083695977,601,21.898955573540555,672,21.61839607645328,667,21.03878970033144
Cd109,20.0,684,21.889185808476768,668,21.75205196269557,623,21.57446627401444,671,21.01369372614554
Cd109,20.0,598,21.913075694620307,662,21.761678231908363,600,21.520788142909893,643,21.07450780753982
Cd109,20.0,642,21.775327266636836,703,21.770008561450453,615,21.509206240801138,648,21.030726596538752
Cd109,20.0,647,21.858702288864556,657,21.787654818138783,644,21.526586024568445,603,21.010467611644145
Cd109,20.0,686,21.871608208501193,652,21.80031895699102,620,21.610771087693454,627,21.058722568567408
Cd109,20.0,674,21.836566248281496,647,21.86158198029203,601,21.53980613324901,640,21.03522795805194
Cd109,20.0,632,21.85169113817895,652,21.706124713482886,617,21.59555520951363,586,21.024357487858587
Cd109,20.0,657,21.911842613407654,642,21.888908361152048,667,21.511718436663745,613,21.034070784751172
Cd109,20.0,666,21.861602963241353,700,21.72357187682018,674,21.54798101673826,612,21.04667289195609
Cd109,20.0,659,21.886930233734905,672,21.797404886324106,641,21.55190784601603,625,20.986978462967645
Cd109,20.0,723,21.841580546939436,658,21.703375826000038,665,21.602129764354093,634,21.051922794368583
Cd109,20.0,651,21.9080482975661,703,21.84533561934164,673,21.601190572929905,602,21.058258084692383
Cd109,20.0,683,21.91891047543227,659,21.767390599967253,645,21.550861115983917,653,21.01864080109589
Cd109,20.0,685,21.885215007826023,647,21.76722492960551,625,21.553182733161435,640,21.0362980657064
Cd109,20.0,690,21.812003078530033,656,21.812999163859303,678,21.48808450054442,646,21.052604284814535
Cd109,20.0,660,21.8910292764779,687,21.75037490038028,659,21.55378548693384,641,21.007818073708382
Cd109,20.0,616,21.854053220819978,610,21.719207596565617,631,21.490698476651545,624,20.9984470380975
Cd109,20.0,712,21.834879736545275,708,21.818633254811104,616,21.592625192690566,612,21.030404645807877
Cd109,20.0,637,21.91457771757943,646,21.703430678824937,696,21.560453881561056,619,21.038195474422835
Cd109,20.0,675,21.87975345157382,703,21.73204358617962,668,21.573639639926427,602,21.004998602627722
Cd109,20.0,662,21.76543491501307,659,21.899893683585535,651,21.536576533025787,624,20.978684319094647
Cd109,20.0,667,21.8437407240041,633,21.83599833046151,671,21.564033355621355,650,21.076505905338895
Cd109,20.0,633,21.91094490174513,653,21.71746369894692,604,21.590066974788705,660,21.027075409376277
Cd109,20.0,654,21.868860954602425,654,21.780533062301394,707,21.5246516404857,652,21.020940639975322
Cd109,20.0,632,21.79664753913564,625,21.76624115446878,642,21.496614794727158,599,20.98928578351728
Cd109,20.0,629,21.85530529035214,629,21.830951200547254,629,21.501022588315546,605,21.041507949970686
Cd109,20.0,673,21.82847913696679,625,21.798582253829764,665,21.639020821904943,604,21.01192340805614
Cd109,20.0,665,21.864095647458278,671,21.82708327723332,617,21.589184087354557,648,21.03091886286257
Cd109,20.0,631,21.814418035577255,629,21.837380275740088,628,21.4507247464026,631,21.01751439006884
