isotope,distance_cm,counts_free,counts_Al,counts_Cu,counts_Pb,Al_ratio,Cu_ratio,Pb_ratio
Cd109,20.0,669,627,635,586,0.9372197309417041,0.9491778774289985,0.8759342301943199
Cd109,20.0,664,667,653,609,1.0045180722891567,0.983433734939759,0.9171686746987951
Cd109,20.0,642,618,608,668,0.9626168224299065,0.9470404984423676,1.0404984423676011
Cd109,20.0,647,633,652,619,0.9783616692426584,1.007727975270479,0.9567233384853169
Cd109,20.0,637,640,641,623,1.0047095761381475,1.0062794348508635,0.978021978021978
Cd109,20.0,659,635,651,614,0.9635811836115327,0.9878603945371776,0.9317147192716236
Cd109,20.0,636,657,621,608,1.0330188679245282,0.9764150943396226,0.9559748427672956
Cd109,20.0,661,646,671,674,0.9773071104387292,1.0151285930408471,1.0196671709531013
Cd109,20.0,642,665,659,630,1.0358255451713396,1.0264797507788161,0.9813084112149533
Cd109,20.0,626,666,677,611,1.0638977635782747,1.0814696485623003,0.9760383386581469
Cd109,20.0,658,597,655,660,0.9072948328267477,0.9954407294832827,1.0030395136778116
Cd109,20.0,629,639,670,629,1.0158982511923689,1.0651828298887123,1.0
Cd109,20.0,651,677,650,661,1.0399385560675882,0.9984639016897081,1.0153609831029187
Cd109,20.0,691,632,698,643,0.914616497829233,1.0101302460202606,0.9305354558610709
Cd109,20.0,653,672,634,670,1.0290964777947933,0.9709035222052067,1.0260336906584993
Cd109,20.0,632,621,644,650,0.9825949367088608,1.018987341772152,1.0284810126582278
Cd109,20.0,693,646,648,694,0.9321789321789322,0.935064935064935,1.0014430014430014
Cd109,20.0,663,621,637,588,0.9366515837104072,0.9607843137254902,0.8868778280542986
Cd109,20.0,624,674,635,661,1.080128205128205,1.017628205128205,1.0592948717948718
Cd109,20.0,670,653,637,614,0.9746268656716418,0.9507462686567164,0.9164179104477612
Cd109,20.0,650,604,638,615,0.9292307692307692,0.9815384615384616,0.9461538461538461
Cd109,20.0,678,657,630,605,0.9690265486725663,0.9292035398230089,0.8923303834808259
Cd109,20.0,638,601,640,625,0.9420062695924765,1.0031347962382444,0.9796238244514106
Cd109,20.0,690,645,674,614,0.9347826086956522,0.9768115942028985,0.8898550724637682
Cd109,20.0,701,635,621,658,0.905848787446505,0.8858773181169758,0.9386590584878745
Cd109,20.0,660,659,648,672,0.9984848484848485,0.9818181818181818,1.018181818181818
Cd109,20.0,640,685,642,624,1.0703125,1.003125,0.975
Cd109,20.0,658,672,698,587,1.0212765957446808,1.060790273556231,0.89209726443769
Cd109,20.0,629,663,670,572,1.054054054054054,1.0651828298887123,0.9093799682034976
Cd109,20.0,668,615,660,646,0.9206586826347305,0.9880239520958084,0.9670658682634731
Cd109,20.0,681,700,669,613,1.0279001468428781,0.9823788546255506,0.9001468428781204
Cd109,20.0,669,689,669,595,1.0298953662182362,1.0,0.8893871449925261
Cd109,20.0,665,637,653,597,0.9578947368421052,0.9819548872180451,0.8977443609022556
Cd109,20.0,665,671,666,669,1.0090225563909774,1.0015037593984963,1.006015037593985
Cd109,20.0,669,673,677,687,1.0059790732436473,1.0119581464872944,1.0269058295964126
Cd109,20.0,686,642,637,663,0.9358600583090378,0.9285714285714286,0.9664723032069971
Cd109,20.0,657,668,629,622,1.0167427701674276,0.9573820395738204,0.9467275494672754
Cd109,20.0,687,666,599,630,0.9694323144104804,0.8719068413391557,0.9170305676855895
Cd109,20.0,646,618,634,646,0.9566563467492261,0.9814241486068112,1.0
Cd109,20.0,633,634,642,635,1.0015797788309637,1.014218009478673,1.0031595576619274
Cd109,20.0,647,648,619,654,1.001545595054096,0.9567233384853169,1.010819165378671
Cd109,20.0,654,617,653,635,0.9434250764525994,0.9984709480122325,0.9709480122324159
Cd109,20.0,682,628,629,642,0.9208211143695014,0.9222873900293255,0.9413489736070382
Cd109,20.0,675,661,667,649,0.9792592592592593,0.9881481481481481,0.9614814814814815
Cd109,20.0,652,646,689,606,0.99079754601227,1.0567484662576687,0.9294478527607362
Cd109,20.0,687,696,597,620,1.0131004366812226,0.868995633187773,0.9024745269286754
Cd109,20.0,635,605,656,615,0.952755905511811,1.0330708661417323,0.968503937007874
Cd109,20.0,650,643,627,608,0.9892307692307692,0.9646153846153847,0.9353846153846154
Cd109,20.0,627,664,642,602,1.059011164274322,1.0239234449760766,0.960127591706539
Cd109,20.0,664,724,676,645,1.0903614457831325,1.0180722891566265,0.9713855421686747
Cd109,20.0,716,644,703,626,0.8994413407821229,0.9818435754189944,0.8743016759776536
Cd109,20.0,633,643,728,566,1.0157977883096367,1.1500789889415481,0.8941548183254344
Cd109,20.0,656,641,654,635,0.9771341463414634,0.9969512195121951,0.9679878048780488
Cd109,20.0,663,669,611,620,1.009049773755656,0.9215686274509803,0.9351432880844646
Cd109,20.0,657,646,647,651,0.9832572298325722,0.984779299847793,0.9908675799086758
Cd109,20.0,639,701,633,596,1.0970266040688577,0.9906103286384976,0.9327073552425665
Cd109,20.0,654,593,650,606,0.9067278287461774,0.9938837920489296,0.926605504587156
Cd109,20.0,673,684,673,598,1.0163447251114412,1.0,0.888558692421991
Cd109,20.0,699,695,634,648,0.994277539341917,0.9070100143061517,0.927038626609442
Cd109,20.0,658,638,671,631,0.9696048632218845,1.0197568389057752,0.958966565349544
Cd109,20.0,716,657,646,625,0.9175977653631285,0.9022346368715084,0.8729050279329609
Cd109,20.0,662,612,593,653,0.9244712990936556,0.8957703927492447,0.986404833836858
Cd109,20.0,664,664,687,671,1.0,1.0346385542168675,1.0105421686746987
Cd109,20.0,690,667,675,623,0.9666666666666667,0.9782608695652174,0.9028985507246376
Cd109,20.0,616,635,668,631,1.030844155844156,1.0844155844155845,1.0243506493506493
Cd109,20.0,690,672,650,644,0.9739130434782609,0.9420289855072463,0.9333333333333333
Cd109,20.0,694,624,659,662,0.899135446685879,0.9495677233429395,0.9538904899135446
Cd109,20.0,651,625,629,612,0.9600614439324117,0.9662058371735791,0.9400921658986175
Cd109,20.0,636,618,636,612,0.9716981132075472,1.0,0.9622641509433962
Cd109,20.0,642,680,648,621,1.0591900311526479,1.0093457943925233,0.9672897196261683
Cd109,20.0,652,681,669,621,1.044478527607362,1.0260736196319018,0.9524539877300614
Cd109,20.0,610,636,664,642,1.042622950819672,1.0885245901639344,1.0524590163934426
Cd109,20.0,627,643,657,586,1.025518341307815,1.0478468899521531,0.9346092503987241
Cd109,20.0,657,655,634,633,0.9969558599695586,0.9649923896499238,0.9634703196347032
Cd109,20.0,680,645,662,622,0.9485294117647058,0.9735294117647059,0.9147058823529411
Cd109,20.0,679,682,645,609,1.004418262150221,0.9499263622974963,0.8969072164948454
Cd109,20.0,619,643,660,634,1.0387722132471728,1.0662358642972536,1.024232633279483
Cd109,20.0,687,664,678,608,0.9665211062590975,0.9868995633187773,0.8850072780203785
Cd109,20.0,642,601,672,667,0.9361370716510904,1.0467289719626167,1.0389408099688473
Cd109,20.0,684,668,623,671,0.9766081871345029,0.9108187134502924,0.9809941520467836
Cd109,20.0,598,662,600,643,1.1070234113712374,1.0033444816053512,1.0752508361204014
Cd109,20.0,642,703,615,648,1.0950155763239875,0.9579439252336449,1.0093457943925233
Cd109,20.0,647,657,644,603,1.0154559505409582,0.9953632148377125,0.9319938176197836
Cd109,20.0,686,652,620,627,0.9504373177842566,0.9037900874635568,0.9139941690962099
Cd109,20.0,674,647,601,640,0.9599406528189911,0.8916913946587537,0.9495548961424333
Cd109,20.0,632,652,617,586,1.0316455696202531,0.9762658227848101,0.9272151898734177
Cd109,20.0,657,642,667,613,0.9771689497716894,1.0152207001522071,0.9330289193302892
Cd109,20.0,666,700,674,612,1.0510510510510511,1.012012012012012,0.918918918918919
Cd109,20.0,659,672,641,625,1.0197268588770865,0.9726858877086495,0.9484066767830045
Cd109,20.0,723,658,665,634,0.9100968188105117,0.9197786998616874,0.8769017980636238
Cd109,20.0,651,703,673,602,1.0798771121351767,1.033794162826421,0.9247311827956989
Cd109,20.0,683,659,645,653,0.9648609077598829,0.9443631039531479,0.9560761346998536
Cd109,20.0,685,647,625,640,0.9445255474452555,0.9124087591240876,0.9343065693430657
Cd109,20.0,690,656,678,646,0.9507246376811594,0.9826086956521739,0.936231884057971
Cd109,20.0,660,687,659,641,1.040909090909091,0.9984848484848485,0.9712121212121212
Cd109,20.0,616,610,631,624,0.9902597402597403,1.0243506493506493,1.0129870129870129
Cd109,20.0,712,708,616,612,0.9943820224719101,0.8651685393258427,0.8595505617977528
Cd109,20.0,637,646,696,619,1.0141287284144427,1.0926216640502355,0.9717425431711146
Cd109,20.0,675,703,668,602,1.0414814814814815,0.9896296296296296,0.8918518518518519
Cd109,20.0,662,659,651,624,0.9954682779456193,0.9833836858006042,0.9425981873111783
Cd109,20.0,667,633,671,650,0.9490254872563718,1.0059970014992503,0.974512743628186
Cd109,20.0,633,653,604,660,1.0315955766192733,0.9541864139020537,1.042654028436019
Cd109,20.0,654,654,707,652,1.0,1.081039755351682,0.9969418960244648
Cd109,20.0,632,625,642,599,0.9889240506329114,1.0158227848101267,0.9477848101265823
Cd109,20.0,629,629,629,605,1.0,1.0,0.9618441971383148
Cd109,20.0,673,625,665,604,0.9286775631500743,0.9881129271916791,0.8974739970282318
Cd109,20.0,665,671,617,648,1.0090225563909774,0.9278195488721804,0.9744360902255639
Cd109,20.0,631,629,628,631,0.9968304278922345,0.9952456418383518,1.0
Cd109,20.0,721,684,630,648,0.9486823855755895,0.8737864077669902,0.8987517337031901
Cd109,20.0,698,660,645,665,0.9455587392550143,0.9240687679083095,0.9527220630372493
Cd109,20.0,658,664,598,643,1.0091185410334347,0.9088145896656535,0.9772036474164134
Cd109,20.0,660,667,645,670,1.0106060606060605,0.9772727272727273,1.0151515151515151
Cd109,20.0,660,614,656,626,0.9303030303030303,0.9939393939393939,0.9484848484848485
Cd109,20.0,681,620,652,673,0.9104258443465492,0.9574155653450808,0.9882525697503671
Cd109,20.0,619,622,652,647,1.0048465266558966,1.0533117932148628,1.0452342487883683
Cd109,20.0,661,675,663,622,1.021180030257186,1.0030257186081695,0.9409984871406959
Cd109,20.0,639,677,672,590,1.0594679186228482,1.051643192488263,0.9233176838810642
Cd109,30.0,627,623,634,646,0.9936204146730463,1.0111642743221692,1.0303030303030303
Cd109,30.0,589,603,642,610,1.0237691001697793,1.0899830220713074,1.035653650254669
Cd109,30.0,616,605,603,587,0.9821428571428571,0.9788961038961039,0.952922077922078
Cd109,30.0,672,646,612,634,0.9613095238095238,0.9107142857142857,0.9434523809523809
Cd109,30.0,663,653,589,590,0.9849170437405732,0.8883861236802413,0.889894419306184
Cd109,30.0,634,656,607,607,1.0347003154574133,0.9574132492113565,0.9574132492113565
Cd109,30.0,627,646,596,587,1.0303030303030303,0.9505582137161085,0.9362041467304625
Cd109,30.0,602,679,601,605,1.127906976744186,0.9983388704318937,1.004983388704319
Cd109,30.0,589,614,592,616,1.0424448217317488,1.0050933786078098,1.0458404074702887
Cd109,30.0,641,666,595,609,1.0390015600624025,0.9282371294851794,0.9500780031201248
Cd109,30.0,634,652,629,602,1.028391167192429,0.9921135646687698,0.9495268138801262
Cd109,30.0,631,629,628,571,0.9968304278922345,0.9952456418383518,0.9049128367670365
Cd109,30.0,626,634,605,608,1.012779552715655,0.9664536741214057,0.9712460063897763
Cd109,30.0,618,628,655,631,1.0161812297734627,1.0598705501618122,1.0210355987055015
Cd109,30.0,636,622,565,622,0.9779874213836478,0.8883647798742138,0.9779874213836478
Cd109,30.0,660,650,621,627,0.9848484848484849,0.9409090909090909,0.95
Cd109,30.0,645,598,641,621,0.9271317829457364,0.993798449612403,0.9627906976744186
Cd109,30.0,635,648,632,619,1.020472440944882,0.9952755905511811,0.9748031496062992
Cd109,30.0,599,623,571,607,1.0400667779632722,0.9532554257095158,1.013355592654424
Cd109,30.0,596,662,610,663,1.110738255033557,1.023489932885906,1.1124161073825503
Cd109,30.0,595,614,581,602,1.0319327731092438,0.9764705882352941,1.011764705882353
Cd109,30.0,641,588,633,616,0.9173166926677067,0.9875195007800313,0.9609984399375975
Cd109,30.0,615,593,625,615,0.9642276422764228,1.016260162601626,1.0
Cd109,30.0,628,625,610,593,0.9952229299363057,0.9713375796178344,0.9442675159235668
Cd109,30.0,603,619,577,605,1.0265339966832505,0.956882255389718,1.0033167495854063
Cd109,30.0,617,611,619,668,0.9902755267423015,1.0032414910858996,1.0826580226904376
Cd109,30.0,582,595,650,604,1.02233676975945,1.1168384879725086,1.0378006872852235
Cd109,30.0,643,627,599,657,0.9751166407465007,0.9315707620528771,1.0217729393468118
Cd109,30.0,600,592,638,627,0.9866666666666667,1.0633333333333332,1.045
Cd109,30.0,642,664,608,578,1.0342679127725856,0.9470404984423676,0.9003115264797508
Cd109,30.0,600,579,648,635,0.965,1.08,1.0583333333333333
Cd109,30.0,622,636,616,613,1.022508038585209,0.9903536977491961,0.9855305466237942
Cd109,30.0,653,587,613,651,0.8989280245022971,0.9387442572741195,0.996937212863706
Cd109,30.0,569,626,644,662,1.1001757469244289,1.131810193321617,1.163444639718805
Cd109,30.0,569,623,588,629,1.0949033391915641,1.0333919156414764,1.1054481546572934
Cd109,30.0,624,621,605,588,0.9951923076923077,0.969551282051282,0.9423076923076923
Cd109,30.0,559,663,620,621,1.186046511627907,1.10912343470483,1.110912343470483
Cd109,30.0,600,638,630,630,1.0633333333333332,1.05,1.05
Cd109,30.0,626,603,588,612,0.963258785942492,0.939297124600639,0.9776357827476039
Cd109,30.0,614,605,625,607,0.9853420195439739,1.017915309446254,0.988599348534202
Cd109,30.0,650,621,638,625,0.9553846153846154,0.9815384615384616,0.9615384615384616
Cd109,30.0,611,613,602,607,1.0032733224222585,0.9852700490998363,0.9934533551554828
Cd109,30.0,613,654,613,624,1.066884176182708,1.0,1.0179445350734095
Cd109,30.0,607,582,681,643,0.9588138385502472,1.1219110378912684,1.0593080724876442
Cd109,30.0,683,626,615,669,0.9165446559297218,0.9004392386530015,0.9795021961932651
Cd109,30.0,637,661,580,618,1.0376766091051806,0.9105180533751962,0.9701726844583988
Cd109,30.0,611,657,613,625,1.0752864157119477,1.0032733224222585,1.0229132569558101
Cd109,30.0,603,622,623,656,1.0315091210613598,1.033167495854063,1.087893864013267
Cd109,30.0,618,579,636,651,0.9368932038834952,1.029126213592233,1.0533980582524272
Cd109,30.0,620,634,632,580,1.0225806451612902,1.0193548387096774,0.9354838709677419
Cd109,30.0,599,656,591,613,1.0951585976627713,0.986644407345576,1.023372287145242
Cd109,30.0,594,599,599,590,1.0084175084175084,1.0084175084175084,0.9932659932659933
Cd109,30.0,609,585,576,586,0.9605911330049262,0.9458128078817734,0.9622331691297209
Cd109,30.0,617,612,615,574,0.9918962722852512,0.9967585089141004,0.9303079416531604
Cd109,30.0,594,608,625,604,1.0235690235690236,1.0521885521885521,1.0168350168350169
Cd109,30.0,587,616,594,608,1.049403747870528,1.0119250425894377,1.0357751277683134
Cd109,30.0,616,638,663,596,1.0357142857142858,1.0762987012987013,0.9675324675324676
Cd109,30.0,632,640,630,668,1.0126582278481013,0.9968354430379747,1.0569620253164558
Cd109,30.0,643,637,630,630,0.9906687402799378,0.9797822706065319,0.9797822706065319
Cd109,30.0,598,656,612,615,1.0969899665551839,1.0234113712374582,1.028428093645485
Cd109,30.0,612,609,622,601,0.9950980392156863,1.0163398692810457,0.9820261437908496
Cd109,30.0,648,645,595,625,0.9953703703703703,0.9182098765432098,0.9645061728395061
Cd109,30.0,625,642,659,614,1.0272,1.0544,0.9824
Cd109,30.0,582,601,623,610,1.0326460481099657,1.070446735395189,1.0481099656357389
Cd109,30.0,624,582,648,633,0.9326923076923077,1.0384615384615385,1.0144230769230769
Cd109,30.0,662,575,593,608,0.8685800604229608,0.8957703927492447,0.918429003021148
Cd109,30.0,636,603,625,603,0.9481132075471698,0.9827044025157232,0.9481132075471698
Cd109,30.0,619,661,617,583,1.0678513731825525,0.9967689822294022,0.9418416801292407
Cd109,30.0,597,580,580,592,0.9715242881072027,0.9715242881072027,0.9916247906197655
Cd109,30.0,609,608,626,617,0.9983579638752053,1.0279146141215108,1.013136288998358
Cd109,30.0,612,623,652,633,1.0179738562091503,1.065359477124183,1.0343137254901962
Cd109,30.0,643,661,632,611,1.0279937791601865,0.9828926905132193,0.9502332814930016
Cd109,30.0,644,650,633,623,1.0093167701863355,0.9829192546583851,0.967391304347826
Cd109,30.0,654,588,660,618,0.8990825688073395,1.0091743119266054,0.944954128440367
Cd109,30.0,641,654,566,559,1.0202808112324493,0.8829953198127926,0.8720748829953198
Cd109,30.0,634,648,613,566,1.0220820189274449,0.9668769716088328,0.8927444794952681
Cd109,30.0,661,641,634,625,0.9697428139183056,0.9591527987897126,0.9455370650529501
Cd109,30.0,655,599,568,639,0.9145038167938931,0.867175572519084,0.9755725190839695
Cd109,30.0,594,626,614,568,1.0538720538720538,1.0336700336700337,0.9562289562289562
Cd109,30.0,618,632,637,657,1.022653721682848,1.0307443365695792,1.0631067961165048
Cd109,30.0,600,624,624,563,1.04,1.04,0.9383333333333334
Cd109,30.0,569,634,618,638,1.1142355008787346,1.086115992970123,1.1212653778558874
Cd109,30.0,622,601,576,592,0.9662379421221865,0.9260450160771704,0.9517684887459807
Cd109,30.0,629,638,649,591,1.0143084260731319,1.0317965023847377,0.9395866454689984
Cd109,30.0,624,617,619,608,0.9887820512820513,0.9919871794871795,0.9743589743589743
Cd109,30.0,606,612,582,625,1.00990099009901,0.9603960396039604,1.0313531353135315
Cd109,30.0,610,634,633,611,1.039344262295082,1.0377049180327869,1.001639344262295
Cd109,30.0,616,619,646,598,1.00487012987013,1.0487012987012987,0.9707792207792207
Cd109,30.0,660,603,570,596,0.9136363636363637,0.8636363636363636,0.9030303030303031
Cd109,30.0,629,584,629,616,0.9284578696343402,1.0,0.9793322734499205
Cd109,30.0,616,637,584,621,1.0340909090909092,0.948051948051948,1.0081168831168832
Cd109,30.0,597,666,628,631,1.1155778894472361,1.051926298157454,1.0569514237855946
Cd109,30.0,626,582,648,621,0.9297124600638977,1.035143769968051,0.9920127795527156
Cd109,30.0,701,602,586,588,0.8587731811697575,0.8359486447931527,0.8388017118402282
Cd109,30.0,643,648,625,587,1.0077760497667185,0.9720062208398134,0.9129082426127527
Cd109,30.0,639,616,652,582,0.9640062597809077,1.0203442879499218,0.9107981220657277
Cd109,30.0,640,654,629,642,1.021875,0.9828125,1.003125
Cd109,30.0,655,622,605,627,0.9496183206106871,0.9236641221374046,0.9572519083969465
Cd109,30.0,625,644,639,604,1.0304,1.0224,0.9664
Cd109,30.0,582,604,589,622,1.0378006872852235,1.0120274914089347,1.0687285223367697
Cd109,30.0,605,625,634,628,1.0330578512396693,1.0479338842975208,1.0380165289256198
Cd109,30.0,649,651,600,621,1.0030816640986133,0.9244992295839753,0.9568567026194145
Cd109,30.0,620,702,624,625,1.132258064516129,1.0064516129032257,1.0080645161290323
Cd109,30.0,650,653,630,598,1.0046153846153847,0.9692307692307692,0.92
Cd109,30.0,685,609,663,596,0.8890510948905109,0.9678832116788321,0.8700729927007299
Cd109,30.0,636,629,642,634,0.9889937106918238,1.009433962264151,0.9968553459119497
Cd109,30.0,623,636,587,630,1.0208667736757624,0.942215088282504,1.0112359550561798
Cd109,30.0,612,640,576,636,1.0457516339869282,0.9411764705882353,1.0392156862745099
Cd109,30.0,573,608,635,646,1.0610820244328099,1.1082024432809774,1.1273996509598603
Cd109,30.0,627,617,636,625,0.9840510366826156,1.014354066985646,0.9968102073365231
Cd109,30.0,616,647,628,624,1.0503246753246753,1.0194805194805194,1.0129870129870129
